vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.460,49,Car,NOT_SYNCHRONIZED,1150,1199,1181.338593954596,0,
normal_1.220,203,Car,FINISHED,551,754,4563.20199955867,0,
normal_1.462,44,Car,NOT_SYNCHRONIZED,1155,1199,1081.147680861842,0,
normal_1.461,46,Car,NOT_SYNCHRONIZED,1153,1199,1129.2746714880245,0,
normal_2.259,182,Car,FINISHED,648,830,4546.523891834418,0,
normal_2.258,183,Car,FINISHED,645,828,4535.920547033774,0,
normal_2.257,184,Car,FINISHED,643,827,4558.181187089519,0,
truck_flow.138,239,Truck,FINISHED,901,1140,4558.8986764957435,0,
normal_2.450,74,Car,NOT_SYNCHRONIZED,1125,1199,1905.5026625237424,0,
truck_flow.139,235,Truck,FINISHED,908,1143,4552.345515832932,0,
truck_flow.136,227,Truck,FINISHED,889,1116,4555.288190838824,0,
truck_flow.137,224,Truck,FINISHED,895,1119,4547.650958758785,0,
normal_2.212,187,Car,FINISHED,530,717,4549.466668887285,0,
truck_flow.134,230,Truck,FINISHED,875,1105,4550.862836805386,0,
normal_2.454,64,Car,NOT_SYNCHRONIZED,1135,1199,1622.7075621543295,0,
normal_2.211,187,Car,FINISHED,528,715,4543.578333345099,0,
truck_flow.135,230,Truck,FINISHED,882,1112,4542.692863871177,0,
normal_1.409,172,Car,NOT_SYNCHRONIZED,1027,1199,4123.513035451015,0,
normal_2.453,66,Car,NOT_SYNCHRONIZED,1133,1199,1668.9936554988897,0,
normal_2.210,188,Car,FINISHED,526,714,4567.321637327368,0,
truck_flow.132,234,Truck,FINISHED,862,1096,4552.55866548018,0,
normal_2.452,69,Car,NOT_SYNCHRONIZED,1130,1199,1762.840687199302,0,
truck_flow.133,230,Truck,FINISHED,869,1099,4545.340263933868,0,
normal_2.451,71,Car,NOT_SYNCHRONIZED,1128,1199,1810.4104335003437,0,
normal_1.406,181,Car,NOT_SYNCHRONIZED,1018,1199,4343.857131432747,0,
normal_1.405,169,Car,FINISHED,1014,1183,4549.901728850734,0,
normal_1.408,174,Car,NOT_SYNCHRONIZED,1025,1199,4166.480306680242,0,
normal_1.407,176,Car,NOT_SYNCHRONIZED,1023,1199,4211.523634361934,0,
normal_1.402,189,Car,FINISHED,1005,1194,4566.6425359432415,0,
normal_1.401,187,Car,FINISHED,1003,1190,4564.025972417494,0,
normal_1.404,187,Car,FINISHED,1010,1197,4545.919738347935,0,
normal_1.403,187,Car,FINISHED,1008,1195,4542.694999831283,0,
normal_1.411,169,Car,NOT_SYNCHRONIZED,1030,1199,4554.723570460997,0,
normal_1.410,170,Car,NOT_SYNCHRONIZED,1029,1199,4080.865495001982,0,
normal_0.49,213,Car,FINISHED,159,372,4545.606148451269,0,
normal_0.48,197,Car,FINISHED,154,351,4552.557066972799,0,
normal_0.47,234,Car,FINISHED,152,386,4553.511853701827,0,
normal_0.46,176,Car,FINISHED,147,323,4563.860404122405,0,
