Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
500 steps ohne Konsens mit Alignment,2024-10-04T06:10:50.599646600,DREISPURIGE_AUTOBAHN,500,true,344,454,2,176.80757097791798,3339.869903652806,min:1  avg:2.428985507246377  max:11,min:1  avg:124.68457538994801  max:306,min:1  avg:64.22822299651568  max:197,min:1  avg:7.469945355191257  max:187,Radius: 90 Spe1: 0.20000000000000007 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T06:13:56.383937900,DREISPURIGE_AUTOBAHN,500,true,328,330,0,181.31528662420382,3288.15721995774,min:1  avg:2.5201612903225805  max:10,min:1  avg:109.35674676524954  max:311,min:1  avg:90.67482517482517  max:203,min:1  avg:7.391176470588236  max:195,Radius: 90 Spe1: 0.20000000000000007 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T06:17:10.473892800,DREISPURIGE_AUTOBAHN,500,true,311,245,0,185.88431061806656,3122.2920586039204,min:1  avg:2.8823529411764706  max:9,min:1  avg:99.5103305785124  max:293,min:1  avg:115.67770034843205  max:232,min:1  avg:7.904320987654321  max:182,Radius: 90 Spe1: 0.20000000000000007 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T06:20:32.409826600,DREISPURIGE_AUTOBAHN,500,true,287,183,0,189.61927330173776,2957.6959644350814,min:1  avg:3.058333333333333  max:9,min:1  avg:96.04838709677419  max:281,min:1  avg:130.31786941580756  max:264,min:1  avg:8.178217821782178  max:161,Radius: 90 Spe1: 0.20000000000000007 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T06:24:07.037893600,DREISPURIGE_AUTOBAHN,500,true,243,95,0,205.41788617886178,2777.569318590781,min:1  avg:3.606837606837607  max:10,min:1  avg:99.4529262086514  max:267,min:1  avg:155.49084249084248  max:305,min:1  avg:9.015686274509804  max:175,Radius: 90 Spe1: 0.20000000000000007 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T06:28:18.877542200,DREISPURIGE_AUTOBAHN,500,true,0,5,1,305.73387096774195,1919.7762803137678,min:1  avg:79.98675496688742  max:143,min:1  avg:147.89442815249268  max:359,min:3  avg:238.82926829268294  max:498,min:500  avg:500.0  max:500,Radius: 90 Spe1: 0.20000000000000007 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T06:31:24.164188200,DREISPURIGE_AUTOBAHN,500,true,335,473,2,178.43037974683546,3324.911159166545,min:1  avg:4.038251366120218  max:31,min:1  avg:125.67304347826087  max:307,min:1  avg:60.69435215946844  max:193,min:1  avg:7.752089136490251  max:182,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T06:34:33.094958200,DREISPURIGE_AUTOBAHN,500,true,329,372,0,180.54430379746836,3293.4506733137605,min:1  avg:2.420074349442379  max:11,min:1  avg:107.91423357664233  max:299,min:1  avg:89.98965517241379  max:199,min:1  avg:7.049418604651163  max:194,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T06:37:49.679038500,DREISPURIGE_AUTOBAHN,500,true,303,223,0,187.59459459459458,3116.396089430509,min:1  avg:2.914110429447853  max:10,min:1  avg:103.16283924843424  max:307,min:1  avg:115.02094240837697  max:237,min:1  avg:8.070287539936102  max:192,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T06:41:13.289636500,DREISPURIGE_AUTOBAHN,500,true,280,182,0,190.9716535433071,2942.1893131575835,min:1  avg:3.5255474452554743  max:12,min:1  avg:97.31165919282512  max:295,min:1  avg:130.30622837370242  max:269,min:1  avg:8.206779661016949  max:169,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T06:44:43.202500100,DREISPURIGE_AUTOBAHN,500,true,250,100,0,198.58615136876006,2817.230694515493,min:1  avg:3.52212389380531  max:9,min:1  avg:95.5530303030303  max:287,min:1  avg:148.59570661896242  max:303,min:1  avg:9.056818181818182  max:152,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T06:49:01.214800400,DREISPURIGE_AUTOBAHN,500,true,15,5,0,290.04896421845575,1981.6516450872662,min:1  avg:57.72774869109948  max:117,min:2  avg:143.76601671309191  max:358,min:1  avg:240.40425531914894  max:488,min:1  avg:83.44444444444444  max:454,Radius: 90 Spe1: 5.551115123125783E-17 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T06:52:06.247845900,DREISPURIGE_AUTOBAHN,500,true,332,458,0,179.77424483306837,3320.011972410128,min:1  avg:2.6366559485530545  max:10,min:1  avg:124.76829268292683  max:300,min:1  avg:66.94385964912281  max:199,min:1  avg:7.853107344632768  max:186,Radius: 110 Spe1: 1.0 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T06:55:14.627093100,DREISPURIGE_AUTOBAHN,500,true,327,325,0,181.76666666666668,3269.038659710804,min:1  avg:2.424107142857143  max:10,min:1  avg:108.99441340782123  max:284,min:1  avg:91.84256055363322  max:208,min:1  avg:7.817647058823529  max:154,Radius: 110 Spe1: 1.0 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T06:58:28.062161900,DREISPURIGE_AUTOBAHN,500,true,303,202,0,185.23370429252782,3122.392406703021,min:1  avg:2.638157894736842  max:10,min:1  avg:95.1  max:291,min:1  avg:115.65979381443299  max:237,min:1  avg:8.038216560509554  max:173,Radius: 110 Spe1: 1.0 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:01:49.404862200,DREISPURIGE_AUTOBAHN,500,true,277,200,0,190.37242472266243,2939.4775809760636,min:1  avg:3.1531531531531534  max:9,min:1  avg:92.5933806146572  max:299,min:1  avg:135.14457831325302  max:267,min:1  avg:8.366438356164384  max:158,Radius: 110 Spe1: 1.0 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:05:30.027327500,DREISPURIGE_AUTOBAHN,500,true,245,43,0,207.3479674796748,2761.858658634367,min:1  avg:3.4035087719298245  max:9,min:1  avg:101.83507853403141  max:267,min:1  avg:156.42028985507247  max:306,min:1  avg:8.778210116731518  max:189,Radius: 110 Spe1: 1.0 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T07:09:39.685109100,DREISPURIGE_AUTOBAHN,500,true,0,5,1,308.38729508196724,1902.3765810413677,min:1  avg:81.11333333333333  max:148,min:1  avg:141.42168674698794  max:402,min:1  avg:254.53521126760563  max:498,min:500  avg:500.0  max:500,Radius: 110 Spe1: 1.0 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T07:12:44.780590400,DREISPURIGE_AUTOBAHN,500,true,336,436,0,180.24761904761905,3320.839838639994,min:1  avg:2.532258064516129  max:9,min:1  avg:125.9538188277087  max:302,min:1  avg:68.2478336221837  max:214,min:1  avg:7.7703081232493  max:179,Radius: 110 Spe1: 0.8 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T07:15:52.556140400,DREISPURIGE_AUTOBAHN,500,true,336,356,1,178.48503937007874,3288.018852402359,min:1  avg:2.549407114624506  max:9,min:1  avg:105.57301293900184  max:299,min:1  avg:91.69535283993115  max:211,min:1  avg:7.471264367816092  max:157,Radius: 110 Spe1: 0.8 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T07:19:03.930276100,DREISPURIGE_AUTOBAHN,500,true,314,235,0,183.30427892234547,3130.0312553595095,min:1  avg:2.7393939393939393  max:10,min:1  avg:92.34008097165992  max:297,min:2  avg:116.34655172413792  max:227,min:1  avg:7.53250773993808  max:184,Radius: 110 Spe1: 0.8 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:22:28.329999800,DREISPURIGE_AUTOBAHN,500,true,280,208,0,193.2095238095238,2930.04759708063,min:1  avg:3.27027027027027  max:9,min:1  avg:97.91283292978208  max:288,min:1  avg:136.3126079447323  max:268,min:1  avg:8.006825938566553  max:174,Radius: 110 Spe1: 0.8 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:26:01.762402200,DREISPURIGE_AUTOBAHN,500,true,249,31,0,203.52903225806452,2787.2717281376913,min:1  avg:3.3833333333333333  max:8,min:1  avg:96.9419191919192  max:281,min:1  avg:157.4622467771639  max:309,min:1  avg:8.666666666666666  max:172,Radius: 110 Spe1: 0.8 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T07:30:08.593121900,DREISPURIGE_AUTOBAHN,500,true,3,6,0,312.0167714884696,1996.5983848122837,min:1  avg:42.6764705882353  max:119,min:1  avg:159.8972602739726  max:358,min:1  avg:244.3897435897436  max:496,min:2  avg:250.0  max:498,Radius: 110 Spe1: 0.8 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T07:33:09.789197300,DREISPURIGE_AUTOBAHN,500,true,330,425,2,177.54041204437402,3320.865871290931,min:1  avg:2.53525641025641  max:12,min:1  avg:123.57996485061511  max:305,min:1  avg:66.06024096385542  max:209,min:1  avg:8.056818181818182  max:157,Radius: 110 Spe1: 0.6000000000000001 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T07:36:17.346805600,DREISPURIGE_AUTOBAHN,500,true,337,318,0,181.15213946117274,3300.386169272243,min:1  avg:2.6458333333333335  max:11,min:1  avg:110.75830258302582  max:306,min:1  avg:89.37152777777777  max:215,min:1  avg:6.980113636363637  max:184,Radius: 110 Spe1: 0.6000000000000001 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T07:39:28.246642,DREISPURIGE_AUTOBAHN,500,true,324,226,0,181.87381703470032,3148.6246135696965,min:1  avg:2.823529411764706  max:10,min:1  avg:93.62474645030426  max:274,min:1  avg:112.68135593220339  max:223,min:1  avg:7.648648648648648  max:173,Radius: 110 Spe1: 0.6000000000000001 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:42:54.798009100,DREISPURIGE_AUTOBAHN,500,true,272,178,0,195.02229299363057,2921.2961424075265,min:1  avg:3.4444444444444446  max:8,min:1  avg:100.19417475728156  max:287,min:1  avg:137.72600349040138  max:271,min:1  avg:8.070422535211268  max:184,Radius: 110 Spe1: 0.6000000000000001 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T07:46:27.320592200,DREISPURIGE_AUTOBAHN,500,true,244,68,0,202.0,2784.4861929959534,min:1  avg:3.2542372881355934  max:9,min:1  avg:94.34526854219949  max:269,min:1  avg:155.69147005444646  max:306,min:1  avg:8.50197628458498  max:197,Radius: 110 Spe1: 0.6000000000000001 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T07:50:41.353462900,DREISPURIGE_AUTOBAHN,500,true,16,5,0,288.05075187969925,2006.1914745614233,min:1  avg:52.97191011235955  max:112,min:2  avg:137.9830985915493  max:349,min:1  avg:252.9541778975741  max:486,min:5  avg:78.94736842105263  max:447,Radius: 110 Spe1: 0.6000000000000001 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T07:53:43.529399800,DREISPURIGE_AUTOBAHN,500,true,332,487,3,175.73228346456693,3321.575598390045,min:1  avg:2.561604584527221  max:10,min:1  avg:122.05739130434783  max:300,min:1  avg:65.26678141135973  max:196,min:1  avg:8.140845070422536  max:150,Radius: 110 Spe1: 0.4000000000000001 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T07:56:52.329980100,DREISPURIGE_AUTOBAHN,500,true,331,336,0,182.00635930047696,3285.855771180957,min:1  avg:2.5847457627118646  max:11,min:1  avg:110.46309963099631  max:312,min:1  avg:90.44250871080139  max:209,min:1  avg:6.9533527696793005  max:200,Radius: 110 Spe1: 0.4000000000000001 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T08:00:06.246951400,DREISPURIGE_AUTOBAHN,500,true,309,247,0,184.4928684627575,3128.233890958425,min:1  avg:2.9263803680981595  max:10,min:1  avg:96.39271255060729  max:307,min:1  avg:114.30622837370242  max:231,min:1  avg:7.9169230769230765  max:164,Radius: 110 Spe1: 0.4000000000000001 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:03:34.458636800,DREISPURIGE_AUTOBAHN,500,true,269,183,0,194.70906200317964,2922.113785466303,min:1  avg:3.2612612612612613  max:9,min:1  avg:97.32941176470588  max:306,min:1  avg:137.01217391304348  max:274,min:1  avg:8.29642857142857  max:193,Radius: 110 Spe1: 0.4000000000000001 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:07:06.505164600,DREISPURIGE_AUTOBAHN,500,true,252,52,0,202.08885298869143,2787.935046971041,min:1  avg:3.3486238532110093  max:8,min:1  avg:95.77749360613811  max:263,min:1  avg:152.25357142857143  max:300,min:1  avg:8.99622641509434  max:160,Radius: 110 Spe1: 0.4000000000000001 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T08:11:20.487494500,DREISPURIGE_AUTOBAHN,500,true,3,5,0,301.3636363636364,1923.9221727418874,min:1  avg:72.46706586826348  max:139,min:1  avg:135.59248554913296  max:416,min:2  avg:254.05494505494505  max:496,min:2  avg:250.0  max:498,Radius: 110 Spe1: 0.4000000000000001 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T08:14:22.123996500,DREISPURIGE_AUTOBAHN,500,true,332,449,0,176.70142180094786,3326.9725449090324,min:1  avg:2.679640718562874  max:9,min:1  avg:120.56076388888889  max:313,min:1  avg:67.88501742160278  max:208,min:1  avg:8.09375  max:164,Radius: 110 Spe1: 0.20000000000000007 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T08:17:29.433281200,DREISPURIGE_AUTOBAHN,500,true,332,306,0,180.38950715421305,3287.550972131279,min:1  avg:2.412556053811659  max:11,min:1  avg:107.46196660482374  max:307,min:1  avg:93.05291005291005  max:209,min:1  avg:7.34393063583815  max:194,Radius: 110 Spe1: 0.20000000000000007 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T08:20:45.608016200,DREISPURIGE_AUTOBAHN,500,true,309,269,0,184.6755905511811,3129.560102518042,min:1  avg:2.5980392156862746  max:11,min:1  avg:96.84722222222223  max:299,min:1  avg:114.24436741767764  max:226,min:1  avg:7.251552795031056  max:193,Radius: 110 Spe1: 0.20000000000000007 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:24:15.331826900,DREISPURIGE_AUTOBAHN,500,true,277,196,0,195.66825396825396,2925.314700578476,min:1  avg:3.2564102564102564  max:10,min:1  avg:99.42117647058824  max:282,min:1  avg:136.54166666666666  max:270,min:1  avg:8.072413793103449  max:184,Radius: 110 Spe1: 0.20000000000000007 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:27:52.357887800,DREISPURIGE_AUTOBAHN,500,true,239,58,0,201.36995153473345,2787.8873288354025,min:1  avg:3.1607142857142856  max:8,min:1  avg:95.95408163265306  max:267,min:1  avg:151.19429590017825  max:310,min:1  avg:8.995983935742972  max:174,Radius: 110 Spe1: 0.20000000000000007 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T08:32:22.166383500,DREISPURIGE_AUTOBAHN,500,true,3,6,2,299.3562992125984,1946.8965908885857,min:1  avg:67.07006369426752  max:122,min:1  avg:146.35632183908046  max:353,min:1  avg:250.99439775910363  max:496,min:12  avg:251.16666666666666  max:488,Radius: 110 Spe1: 0.20000000000000007 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T08:35:24.726808,DREISPURIGE_AUTOBAHN,500,true,345,472,0,176.4199683042789,3348.362097172673,min:1  avg:2.5245398773006134  max:9,min:1  avg:121.921875  max:311,min:1  avg:65.61149825783973  max:200,min:1  avg:7.934246575342466  max:155,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T08:38:28.903581200,DREISPURIGE_AUTOBAHN,500,true,332,343,0,180.11428571428573,3294.703792245236,min:1  avg:2.4979591836734696  max:15,min:1  avg:109.98886827458256  max:302,min:1  avg:88.36551724137931  max:201,min:1  avg:7.512893982808023  max:173,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T08:41:39.361455600,DREISPURIGE_AUTOBAHN,500,true,320,261,0,182.0236220472441,3147.7208302627137,min:1  avg:2.88268156424581  max:12,min:1  avg:96.31274900398407  max:290,min:1  avg:111.1  max:225,min:1  avg:7.798798798798799  max:157,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:44:59.099821100,DREISPURIGE_AUTOBAHN,500,true,283,222,0,188.52448657187995,2961.32540873056,min:1  avg:3.0155038759689923  max:9,min:1  avg:92.26107226107226  max:290,min:1  avg:132.14358974358976  max:268,min:1  avg:8.124579124579125  max:152,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T08:48:42.011932400,DREISPURIGE_AUTOBAHN,500,true,249,78,0,201.93719806763286,2798.31504662952,min:1  avg:3.3583333333333334  max:9,min:1  avg:97.04859335038363  max:273,min:1  avg:153.21903052064633  max:305,min:1  avg:8.13671875  max:194,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T08:52:58.182730600,DREISPURIGE_AUTOBAHN,500,true,5,5,2,295.30947775628624,1930.610253025803,min:1  avg:68.0635838150289  max:131,min:1  avg:135.55840455840456  max:379,min:8  avg:260.81073446327684  max:495,min:3  avg:187.5  max:484,Radius: 110 Spe1: 5.551115123125783E-17 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T08:56:00.656767900,DREISPURIGE_AUTOBAHN,500,true,332,509,0,177.05229793977813,3313.0408026244095,min:1  avg:2.6017441860465116  max:10,min:1  avg:121.43936731107206  max:292,min:1  avg:67.46724137931035  max:207,min:1  avg:8.175141242937853  max:150,Radius: 130 Spe1: 1.0 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T08:59:10.321380100,DREISPURIGE_AUTOBAHN,500,true,320,320,0,183.11783439490446,3271.5409843183807,min:1  avg:2.3660714285714284  max:10,min:1  avg:107.64814814814815  max:294,min:1  avg:94.13066202090593  max:211,min:1  avg:7.900302114803625  max:181,Radius: 130 Spe1: 1.0 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T09:02:21.524956500,DREISPURIGE_AUTOBAHN,500,true,313,219,0,184.5786963434022,3148.734643819471,min:1  avg:2.5970149253731343  max:9,min:1  avg:88.43617021276596  max:265,min:1  avg:124.54655172413793  max:227,min:1  avg:6.972307692307692  max:191,Radius: 130 Spe1: 1.0 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:05:54.218293100,DREISPURIGE_AUTOBAHN,500,true,262,136,0,198.76470588235293,2912.026470011368,min:1  avg:3.3142857142857145  max:10,min:1  avg:89.09582309582309  max:253,min:1  avg:150.57217391304349  max:280,min:1  avg:8.212686567164178  max:159,Radius: 130 Spe1: 1.0 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:09:38.050049500,DREISPURIGE_AUTOBAHN,500,true,209,56,0,218.57235772357723,2687.0743521772097,min:1  avg:3.4903846153846154  max:8,min:1  avg:88.23350253807106  max:256,min:1  avg:177.26363636363635  max:333,min:1  avg:10.30841121495327  max:193,Radius: 130 Spe1: 1.0 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T09:13:50.978962500,DREISPURIGE_AUTOBAHN,500,true,0,7,2,306.9795918367347,1864.380142023152,min:1  avg:57.489208633093526  max:125,min:1  avg:171.43771043771045  max:371,min:1  avg:265.3900293255132  max:498,min:500  avg:500.0  max:500,Radius: 130 Spe1: 1.0 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T09:16:55.911748400,DREISPURIGE_AUTOBAHN,500,true,335,415,1,178.93196202531647,3318.546589654166,min:1  avg:2.3754045307443366  max:9,min:1  avg:123.40837696335079  max:294,min:1  avg:67.9878892733564  max:192,min:1  avg:7.404494382022472  max:189,Radius: 130 Spe1: 0.8 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T09:20:02.890012500,DREISPURIGE_AUTOBAHN,500,true,331,315,0,180.22503961965134,3284.0715440330646,min:1  avg:2.2745901639344264  max:10,min:1  avg:105.68411214953271  max:294,min:1  avg:93.76338514680484  max:213,min:1  avg:7.665697674418604  max:152,Radius: 130 Spe1: 0.8 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T09:23:17.419850400,DREISPURIGE_AUTOBAHN,500,true,310,228,0,185.6079365079365,3136.6117952796317,min:1  avg:2.966442953020134  max:9,min:1  avg:91.87982832618026  max:266,min:1  avg:124.94599303135888  max:232,min:1  avg:7.1572327044025155  max:176,Radius: 130 Spe1: 0.8 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:26:47.691556100,DREISPURIGE_AUTOBAHN,500,true,267,112,0,199.98569157392686,2914.680318262639,min:1  avg:3.3255813953488373  max:8,min:1  avg:87.2590799031477  max:246,min:1  avg:152.484375  max:278,min:1  avg:7.291970802919708  max:192,Radius: 130 Spe1: 0.8 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:30:31.998331800,DREISPURIGE_AUTOBAHN,500,true,212,58,0,216.90806451612903,2699.0353510266114,min:1  avg:3.018018018018018  max:7,min:1  avg:88.47969543147208  max:253,min:1  avg:174.345259391771  max:332,min:1  avg:10.351851851851851  max:165,Radius: 130 Spe1: 0.8 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T09:34:43.055694400,DREISPURIGE_AUTOBAHN,500,true,9,5,0,299.6166007905138,2195.232264291267,min:1  avg:26.26732673267327  max:104,min:1  avg:164.54545454545453  max:365,min:1  avg:221.60178970917227  max:492,min:2  avg:127.0  max:464,Radius: 130 Spe1: 0.8 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T09:37:46.646707400,DREISPURIGE_AUTOBAHN,500,true,336,422,1,178.15141955835963,3326.898299904974,min:1  avg:2.7425149700598803  max:11,min:1  avg:123.73601398601399  max:296,min:1  avg:67.24221453287197  max:205,min:1  avg:7.417127071823204  max:187,Radius: 130 Spe1: 0.6000000000000001 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T09:40:48.342403400,DREISPURIGE_AUTOBAHN,500,true,336,322,0,177.08227848101265,3310.9047587514347,min:1  avg:2.4298245614035086  max:11,min:1  avg:100.53016453382084  max:294,min:1  avg:93.65051903114187  max:201,min:1  avg:7.314121037463977  max:152,Radius: 130 Spe1: 0.6000000000000001 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T09:44:01.628848500,DREISPURIGE_AUTOBAHN,500,true,314,255,0,184.00158478605388,3149.662772088387,min:1  avg:2.7202380952380953  max:11,min:1  avg:92.53186813186814  max:259,min:1  avg:122.6027397260274  max:227,min:1  avg:6.984567901234568  max:167,Radius: 130 Spe1: 0.6000000000000001 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:47:34.848855300,DREISPURIGE_AUTOBAHN,500,true,265,126,0,199.5739268680445,2907.923217835784,min:1  avg:3.6847826086956523  max:9,min:1  avg:91.5075  max:256,min:1  avg:150.01208981001727  max:279,min:1  avg:7.681318681318682  max:181,Radius: 130 Spe1: 0.6000000000000001 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T09:51:19.895747600,DREISPURIGE_AUTOBAHN,500,true,213,57,0,217.44408427876823,2700.043878955389,min:1  avg:3.2982456140350878  max:9,min:1  avg:91.24935732647815  max:255,min:1  avg:174.62025316455697  max:331,min:1  avg:9.86111111111111  max:190,Radius: 130 Spe1: 0.6000000000000001 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T09:55:32.568912100,DREISPURIGE_AUTOBAHN,500,true,0,6,2,303.0180360721443,1888.0934567423333,min:1  avg:56.4375  max:131,min:1  avg:170.28753993610223  max:376,min:5  avg:259.90434782608696  max:498,min:10  avg:377.5  max:500,Radius: 130 Spe1: 0.6000000000000001 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T09:58:35.889669200,DREISPURIGE_AUTOBAHN,500,true,340,441,0,176.35804416403786,3334.1940617516357,min:1  avg:2.5441176470588234  max:10,min:1  avg:121.52  max:304,min:1  avg:67.19618055555556  max:195,min:1  avg:7.2904109589041095  max:182,Radius: 130 Spe1: 0.4000000000000001 Sep2: 1.0
500 steps ohne Konsens mit Alignment,2024-10-04T10:01:43.809521500,DREISPURIGE_AUTOBAHN,500,true,338,340,0,180.1123417721519,3312.7430651137634,min:1  avg:2.43921568627451  max:10,min:1  avg:105.74495412844037  max:283,min:1  avg:92.34948096885813  max:195,min:1  avg:7.1461318051575935  max:174,Radius: 130 Spe1: 0.4000000000000001 Sep2: 0.8
500 steps ohne Konsens mit Alignment,2024-10-04T10:04:58.278631500,DREISPURIGE_AUTOBAHN,500,true,317,257,0,181.43553459119497,3152.7893941984776,min:1  avg:2.716666666666667  max:9,min:1  avg:91.15271966527196  max:261,min:1  avg:119.27319587628865  max:221,min:1  avg:6.75226586102719  max:172,Radius: 130 Spe1: 0.4000000000000001 Sep2: 0.6000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T10:08:29.060509300,DREISPURIGE_AUTOBAHN,500,true,269,155,0,199.1832543443918,2925.1631725275042,min:1  avg:3.324074074074074  max:9,min:1  avg:90.01210653753027  max:249,min:1  avg:149.34939759036143  max:275,min:1  avg:7.701438848920863  max:165,Radius: 130 Spe1: 0.4000000000000001 Sep2: 0.4000000000000001
500 steps ohne Konsens mit Alignment,2024-10-04T10:12:11.753712100,DREISPURIGE_AUTOBAHN,500,true,216,77,0,214.47334410339258,2704.5235817842063,min:1  avg:3.4403669724770642  max:9,min:1  avg:89.20413436692506  max:250,min:1  avg:171.69767441860466  max:328,min:1  avg:10.343891402714933  max:166,Radius: 130 Spe1: 0.4000000000000001 Sep2: 0.20000000000000007
500 steps ohne Konsens mit Alignment,2024-10-04T10:16:21.091090600,DREISPURIGE_AUTOBAHN,500,true,0,5,3,306.13645621181263,1852.3007174736558,min:1  avg:61.5531914893617  max:131,min:1  avg:160.73648648648648  max:353,min:9  avg:264.9031339031339  max:498,min:28  avg:312.0  max:500,Radius: 130 Spe1: 0.4000000000000001 Sep2: 5.551115123125783E-17
500 steps ohne Konsens mit Alignment,2024-10-04T10:19:25.387541500,DREISPURIGE_AUTOBAHN,500,true,337,388,2,177.25791139240508,3331.405943398146,min:1  avg:2.616883116883117  max:11,min:1  avg:123.46712802768167  max:306,min:1  avg:64.95667244367418  max:200,min:1  avg:7.473389355742297  max:186,Radius: 130 Spe1: 0.20000000000000007 Sep2: 1.0
