vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.432,92,Car,IN_DISTANCE,1107,1199,412.22863109773266,0,
normal_0.27,81,Car,FINISHED,75,156,2353.9770911783207,1,
normal_0.26,88,Car,FINISHED,71,159,2354.418154959309,0,
normal_0.25,88,Car,FINISHED,70,158,2367.5098608034828,1,
normal_0.24,79,Car,FINISHED,66,145,2352.4864822635463,1,
normal_0.23,84,Car,FINISHED,65,149,2347.31909289384,0,
normal_2.227,173,Car,FINISHED,568,741,2353.1976791357965,0,
normal_2.469,13,Car,UNDER_DISTANCE,1186,1199,106.12779015918667,0,
normal_0.22,78,Car,FINISHED,60,138,2350.456516956081,0,
normal_2.226,167,Car,FINISHED,565,732,2347.0741932412984,0,
normal_2.468,15,Car,OUT_OF_DISTANCE,1184,1199,121.77034645595312,0,
normal_0.21,83,Car,FINISHED,59,142,2342.4166827715376,0,
normal_2.225,171,Car,FINISHED,563,734,2359.5669186051696,0,
normal_2.467,17,Car,IN_DISTANCE,1182,1199,141.09525514784406,0,
normal_0.20,84,Car,FINISHED,56,140,2356.075399175763,0,
normal_2.224,165,Car,FINISHED,560,725,2357.4709979651125,0,
normal_2.466,19,Car,OUT_OF_DISTANCE,1180,1199,157.3045330592238,0,
normal_2.229,166,Car,FINISHED,573,739,2342.0305831505025,0,
normal_2.228,166,Car,FINISHED,570,736,2339.574828732642,0,
truck_flow.105,150,Truck,FINISHED,527,677,2340.714188289165,0,
normal_2.461,22,Car,COLLIDED,1169,1191,181.3520129341501,0,
truck_flow.106,292,Truck,FINISHED,532,824,2345.6069558033532,0,
normal_2.460,21,Car,COLLIDED,1167,1188,174.81940069460987,0,
truck_flow.103,149,Truck,FINISHED,517,666,2362.3122930339523,0,
truck_flow.104,148,Truck,FINISHED,522,670,2364.9725981199,0,
truck_flow.101,146,Truck,FINISHED,507,653,2365.428472519038,0,
normal_2.223,165,Car,FINISHED,558,723,2340.2053840632693,1,
normal_2.465,21,Car,IN_DISTANCE,1178,1199,175.65590398761935,0,
truck_flow.102,288,Truck,FINISHED,512,800,2352.7846521856227,0,
normal_2.222,165,Car,FINISHED,555,720,2359.3996808845727,0,
normal_2.464,23,Car,OUT_OF_DISTANCE,1176,1199,191.18745566711098,0,
normal_2.221,163,Car,FINISHED,553,716,2367.0138354030637,0,
normal_2.463,26,Car,OUT_OF_DISTANCE,1173,1199,205.1306408944429,0,
truck_flow.100,274,Truck,FINISHED,502,776,2362.07440826455,0,
normal_2.220,275,Car,FINISHED,550,825,2368.9875373609952,0,
normal_2.462,28,Car,OUT_OF_DISTANCE,1171,1199,222.80075984137014,0,
normal_1.417,141,Car,OUT_OF_DISTANCE,1058,1199,1061.89867405323,0,
normal_1.416,142,Car,OUT_OF_DISTANCE,1057,1199,1114.8997514411672,0,
normal_1.419,134,Car,OUT_OF_DISTANCE,1065,1199,1033.19790110366,0,
