vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
truck_flow.108,153,Truck,FINISHED,812,965,2356.000776294515,0,
normal_0.39,204,Car,FINISHED,125,329,2365.4866912162993,0,
normal_0.38,128,Car,FINISHED,120,248,2347.5803515737884,0,
normal_0.37,204,Car,FINISHED,118,322,2368.633250068981,0,
normal_0.36,119,Car,FINISHED,113,232,2355.1522339010185,0,
normal_0.35,129,Car,FINISHED,110,239,2358.2886189620986,0,
normal_0.34,180,Car,FINISHED,106,286,2368.679322426009,0,
normal_2.216,303,Car,FINISHED,541,844,2363.5042020263577,0,
normal_0.33,132,Car,FINISHED,105,237,2362.5499663813152,0,
normal_2.215,299,Car,FINISHED,538,837,2342.806101737828,0,
normal_0.32,203,Car,FINISHED,102,305,2360.924844863056,0,
normal_2.214,297,Car,FINISHED,535,832,2351.2415101850847,0,
normal_0.31,207,Car,FINISHED,100,307,2358.477261800219,0,
normal_2.213,296,Car,FINISHED,533,829,2367.7018057566884,0,
normal_0.30,120,Car,FINISHED,95,215,2365.5885095225776,0,
normal_2.219,309,Car,FINISHED,550,859,2369.739231530682,0,
normal_2.218,308,Car,FINISHED,547,855,2354.8545376038724,0,
normal_2.217,302,Car,FINISHED,544,846,2341.529352492037,0,
normal_0.81,156,Car,FINISHED,257,413,2348.355555747278,0,
normal_0.80,153,Car,FINISHED,253,406,2350.2163596619885,0,
normal_2.20,102,Car,FINISHED,50,152,2345.2305113222683,0,
normal_2.21,107,Car,FINISHED,53,160,2349.298064775373,0,
normal_2.22,132,Car,FINISHED,55,187,2369.8110317382993,0,
normal_2.410,63,Car,NOT_SYNCHRONIZED,1136,1199,429.066401028327,0,
normal_2.23,95,Car,FINISHED,59,154,2351.343903359084,0,
normal_2.24,95,Car,FINISHED,61,156,2355.9109641725513,0,
normal_2.25,98,Car,FINISHED,63,161,2369.4710063885755,0,
normal_2.26,96,Car,FINISHED,66,162,2347.160094669191,0,
normal_2.27,98,Car,FINISHED,68,166,2359.545246822093,0,
normal_2.28,99,Car,FINISHED,70,169,2344.0404479100853,0,
normal_2.29,99,Car,FINISHED,73,172,2359.1012799402333,0,
normal_2.409,65,Car,NOT_SYNCHRONIZED,1134,1199,441.0644256456713,0,
normal_2.408,68,Car,NOT_SYNCHRONIZED,1131,1199,453.2029144130638,0,
normal_0.89,157,Car,FINISHED,286,443,2360.8354384879576,0,
normal_2.403,80,Car,NOT_SYNCHRONIZED,1119,1199,506.4662728647023,0,
normal_0.88,158,Car,FINISHED,280,438,2366.873330314181,0,
normal_2.402,83,Car,NOT_SYNCHRONIZED,1116,1199,516.3915978616006,0,
normal_0.87,158,Car,FINISHED,278,436,2360.98867354891,0,
normal_2.401,85,Car,NOT_SYNCHRONIZED,1114,1199,526.9398016468978,0,
normal_0.86,320,Car,FINISHED,273,593,2362.326832507355,0,
normal_2.400,87,Car,NOT_SYNCHRONIZED,1112,1199,536.876340705003,0,
normal_0.85,155,Car,FINISHED,271,426,2361.8169488364742,0,
normal_2.407,70,Car,NOT_SYNCHRONIZED,1129,1199,464.63604935145537,0,
normal_0.84,153,Car,FINISHED,266,419,2367.1325873777896,0,
normal_2.406,73,Car,NOT_SYNCHRONIZED,1126,1199,475.70690550613665,0,
