Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-08T01:14:01.458001800,ENDE_EINER_SPUR,500,true,346,68,17,147.4551724137931,1832.3075685369135,min:1  avg:16.011627906976745  max:97,min:1  avg:57.39279279279279  max:191,min:1  avg:79.6931216931217  max:177,min:1  avg:5.042016806722689  max:118,Radius: 400 Cooldown: 90 MinOffset: 1.3
3.0,2024-10-08T01:19:16.826308600,ENDE_EINER_SPUR,500,true,342,48,13,146.72203389830509,1780.0611805865667,min:1  avg:13.466019417475728  max:64,min:1  avg:60.33795493934142  max:181,min:1  avg:77.35467128027682  max:193,min:1  avg:4.84180790960452  max:128,Radius: 400 Cooldown: 90 MinOffset: 1.5
3.0,2024-10-08T01:24:32.373740,ENDE_EINER_SPUR,500,true,349,64,11,152.03114186851212,1780.9254302724512,min:1  avg:15.788288288288289  max:71,min:1  avg:61.65719360568384  max:159,min:1  avg:78.17132867132867  max:173,min:1  avg:4.554016620498615  max:121,Radius: 400 Cooldown: 90 MinOffset: 1.7
3.0,2024-10-08T01:29:45.855254800,ENDE_EINER_SPUR,500,true,354,89,11,152.40138408304497,1808.0038381158531,min:1  avg:17.756380510440835  max:100,min:1  avg:60.0304114490161  max:175,min:1  avg:78.91304347826087  max:180,min:1  avg:4.62059620596206  max:118,Radius: 400 Cooldown: 90 MinOffset: 1.9
3.0,2024-10-08T01:35:00.491344,ENDE_EINER_SPUR,500,true,356,61,10,149.39352640545144,1820.981533240438,min:1  avg:12.284722222222221  max:57,min:1  avg:56.711033274956215  max:177,min:1  avg:82.84827586206896  max:153,min:1  avg:5.848648648648648  max:117,Radius: 300 Cooldown: 10 MinOffset: 1.1
3.0,2024-10-08T01:40:08.641528600,ENDE_EINER_SPUR,500,true,344,53,9,143.20868113522536,1763.7727142855551,min:1  avg:15.195604395604395  max:82,min:1  avg:51.25342465753425  max:186,min:1  avg:80.04607508532423  max:186,min:1  avg:6.4375  max:117,Radius: 300 Cooldown: 10 MinOffset: 1.3
3.0,2024-10-08T01:45:13.612139,ENDE_EINER_SPUR,500,true,365,61,13,137.5176848874598,1773.4579946771707,min:1  avg:13.177631578947368  max:72,min:1  avg:50.01176470588236  max:145,min:1  avg:77.7609756097561  max:170,min:1  avg:5.808  max:128,Radius: 300 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-08T01:50:30.843427300,ENDE_EINER_SPUR,500,true,340,62,9,147.28618968386024,1735.6351637229716,min:1  avg:14.9009009009009  max:76,min:1  avg:54.45996592844975  max:206,min:1  avg:80.52013422818791  max:202,min:1  avg:6.251428571428572  max:123,Radius: 300 Cooldown: 10 MinOffset: 1.7
3.0,2024-10-08T01:55:39.426100400,ENDE_EINER_SPUR,500,true,364,71,13,139.1163166397415,1777.9193237204577,min:1  avg:13.359574468085107  max:60,min:1  avg:51.42211055276382  max:134,min:1  avg:77.00326264274062  max:174,min:1  avg:5.747340425531915  max:118,Radius: 300 Cooldown: 10 MinOffset: 1.9
3.0,2024-10-08T02:00:54.957111400,ENDE_EINER_SPUR,500,true,350,60,12,142.42389525368247,1738.1060801719163,min:1  avg:13.380952380952381  max:71,min:1  avg:52.5945945945946  max:156,min:1  avg:79.54304635761589  max:170,min:1  avg:5.980769230769231  max:122,Radius: 300 Cooldown: 30 MinOffset: 1.1
